# RA_1     DEC_1    Field      ID                     RA_2               DEC_2               FWHM               ISOarea KRON_RADIUS        nDet_magPStotal PhotoFlagDet U_PStotal          F378_PStotal       F395_PStotal       F410_PStotal       F430_PStotal       G_PStotal          F515_PStotal       R_PStotal          F660_PStotal       I_PStotal          F861_PStotal       Z_PStotal          e_U_PStotal          e_F378_PStotal       e_F395_PStotal       e_F410_PStotal e_F430_PStotal       e_G_PStotal          e_F515_PStotal       e_R_PStotal          e_F660_PStotal       e_I_PStotal           e_F861_PStotal       e_Z_PStotal          r_-_i                r_-_J0660           e(r_-_i)             e(r_-_J0660)         P(GoodPho)         P(BadPho)             GroupID GroupSize Separation        
  167.4902 -37.5392 HYDRA-0094 iDR3.HYDRA-0094.011884 164.40217291905444 -35.5043965318927   32.463417          344     5.1045322          12.0            2            20.235197          19.77074           19.770226          19.630554          19.570232          19.357533          19.010458          19.10052           18.612473          18.967567000000006 18.937206          18.887342          0.07227283           0.07669639           0.122975826          0.09844787     0.09929267           0.02941004           0.049563475          0.023380194          0.018852893          0.029788619           0.05816434700000001  0.043901384          0.13295299999999344  0.4880469999999981  0.037868130313032315 0.03003439771240777  0.8541327684517583 0.14586723154824163   1       29        11551.841375082187
  167.4902 -37.5392 HYDRA-0110 iDR3.HYDRA-0110.068870 162.5261780847184  -37.18257713512971  14.329821          356     4.8067093000000005 12.0            3            20.164436          19.690231          19.729816          19.558794          19.372223          19.265507          18.894142          19.029999          18.676987          18.973438          18.992199          18.899916          0.07638284           0.08727467           0.1429981            0.11155851     0.08996031           0.02997945           0.048691753          0.023399102          0.021464195          0.029940393           0.073572405          0.053226423          0.05656099999999853  0.35301199999999966 0.03799927772209431  0.03175263203900472  0.8729667555910463 0.1270332444089537    1       29        14260.185604059334
  167.4902 -37.5392 HYDRA-0119 iDR3.HYDRA-0119.052123 161.91430662316205 -38.85647134767915  50.441357          460     6.7676735          12.0            3            20.498863          19.886486          19.847101          19.725748          19.802029          19.758234          19.628752          19.58396           19.143978          19.562773          19.45367           19.467266          0.14177957           0.12809092           0.18308347           0.16743311     0.17161995           0.06609014           0.115487844          0.05717909           0.037024297000000005 0.06650715            0.10567635           0.08482404           0.021187000000001177 0.43998200000000054 0.08770774956838535  0.06811935775954078  0.8869542640219431 0.11304573597805692   1       29        16469.27318561062 
  167.4902 -37.5392 HYDRA-0120 iDR3.HYDRA-0120.025062 164.46002292502502 -39.45986431052837  13.67946           64      7.758425999999999  12.0            3            20.334309          19.710018          20.212093          20.101175          19.896862          20.036057          19.904943          19.809488          18.56807           20.122654          19.805296          20.326632          0.104308635          0.09908588           0.23057252           0.17745678     0.13591745           0.045407463          0.11427198           0.040719092          0.023453651          0.07789183            0.2919442            0.18456574           -0.31316599999999895 1.241418000000003   0.08789301243018903  0.04699061819697912  0.889264727466211  0.110735272533789     1       29        10984.852763903189
  167.4902 -37.5392 HYDRA-0120 iDR3.HYDRA-0120.025637 164.46779829706878 -39.44519382340802  22.919220000000006 378     3.818226           12.0            3            19.558670000000006 19.143038          19.540905          19.403664000000006 19.374716          19.20314           19.183144          19.124044          18.519033          19.030264000000006 19.325459          18.787285          0.055958167          0.06354977           0.13153566           0.09838958     0.08796364           0.024469666          0.06315357           0.02417783           0.02274974           0.030957378           0.19032761           0.04694486           0.09377999999999531  0.6050110000000011  0.03928010585708475  0.033198164611563996 0.9148806975074761 0.08511930249252386   1       29        10935.31473361568 
  167.4902 -37.5392 HYDRA-0120 iDR3.HYDRA-0120.025695 164.47243641075184 -39.44810520788638  38.33662800000001  402     3.8693416          12.0            3            20.611912          20.130478          20.220165          20.566404          20.29386           20.297459          20.31277           19.922934          19.365576          19.823563          20.383886          19.593855          0.13411628           0.14326048           0.23547198           0.26708168     0.19172516           0.055975225          0.16239528           0.044774517          0.04378657           0.060031656           0.49132153           0.095209315          0.09937100000000143  0.5573580000000007  0.07489030040456257  0.0626260415877308   0.9621442210888567 0.037855778911143285  1       29        10931.593945248875
  167.4902 -37.5392 HYDRA-0120 iDR3.HYDRA-0120.028897 164.4616177545449  -39.4276813119728   63.181572          1607    7.131168400000001  12.0            3            20.273026          20.350853          20.364048          19.877533          20.107853          19.922813          19.983253          19.803064000000006 19.35571           19.770544          20.115875          19.458872          0.10060532           0.17362483           0.2678453            0.14673565     0.16346642           0.041680373          0.12251644           0.04073769           0.04352224           0.0574845             0.38635492           0.08462196599999999  0.03252000000000521  0.4473540000000078  0.07045585232460182  0.05961329349359671  0.9485400228849006 0.051459977115099476  1       29        10910.3049195884  
  167.4902 -37.5392 HYDRA-0120 iDR3.HYDRA-0120.030463 164.46314997217019 -39.433756074256735 108.1204           2081    7.182386           12.0            3            20.692692          20.501528          20.24353           20.47557           20.099752          20.188698          20.093971          19.921915          19.219164000000006 19.906622          19.751003          19.83322           0.14382413           0.1975046            0.24034582           0.24647903     0.1619586            0.051293917          0.13440931           0.044737544          0.038908903          0.06449184            0.27741304           0.117969             0.015292999999999779 0.7027509999999921  0.07848977812261629  0.05929039193507954  0.8924109399686319 0.10758906003136819   1       29        10920.287488652648
  167.4902 -37.5392 HYDRA-0101 iDR3.HYDRA-0101.043204 162.40569966952216 -36.36159761411093  9.017903           49      4.4147             12.0            0            22.002903          21.67515           21.811117000000007 21.040062          20.813047          20.641777          20.147867          20.102970000000006 19.154663          19.863262          19.631737          19.95969           0.3082833            0.37799695           0.7396772            0.3447562      0.26215842           0.0815039            0.11840726           0.052742787          0.03135482           0.06384734            0.11802411           0.13200963           0.23970800000000736  0.9483070000000069  0.08281475958790781  0.0613589954102882   0.8447988905611754 0.15520110943882462   1       29        15227.510778347756
  167.4902 -37.5392 HYDRA-0110 iDR3.HYDRA-0110.013566 162.85898102172584 -38.20009892223919  10.537603          35      3.1462824          12.0            3            21.879456          21.332104          20.670763          21.885538          20.930058          20.717407          20.162329          20.425756          19.707397          20.388538          20.228241          20.201479          0.3097362            0.32950747           0.30511900000000003  0.80537057     0.32034656           0.088997185          0.12604395           0.06830392           0.04510226           0.09580029            0.21477118           0.16606446           0.03721799999999931  0.7183589999999995  0.1176567934776845   0.08185132463481577  0.9106093784431029 0.08939062155689718   1       29        13373.132436005008 
  167.4902 -37.5392 HYDRA-0120 iDR3.HYDRA-0120.024597 164.45909582984416 -39.45890567419431  9.823342           24      6.489987           12.0            3            21.171383          20.555752          20.995808          21.0433            20.775223          20.636383          20.488686          20.666952          19.25365           20.787207          23.021292000000006 20.86816           0.21589513           0.20438288           0.46275458           0.4086818      0.29312715           0.07389797           0.18936102           0.08305184           0.039877743          0.14037162            5.5200267            0.30225366           -0.12025500000000022 1.413301999999998   0.16310058193890664  0.09212948775587353  0.9984220369070397 0.0015779630929603245 1       29        10984.755510789442
